;geo;coicop;ProdName;TIME_PERIOD;OBS_VALUE;INFLATION_FROM_START
0;AT;CP011;Food;2005-01-31 00:00:00;77,85;0
1;AT;CP011;Food;2005-07-31 00:00:00;77,66666667;-0,235495611
2;AT;CP011;Food;2006-01-31 00:00:00;77,12;-0,937700706
3;AT;CP011;Food;2006-07-31 00:00:00;77,88166667;0,040676515
4;AT;CP011;Food;2007-01-31 00:00:00;78,98666667;1,46007279
5;AT;CP011;Food;2007-07-31 00:00:00;80,69666667;3,656604581
6;AT;CP011;Food;2008-01-31 00:00:00;83,87333333;7,737101263
7;AT;CP011;Food;2008-07-31 00:00:00;87,025;11,78548491
8;AT;CP011;Food;2009-01-31 00:00:00;87,77833333;12,75315778
9;AT;CP011;Food;2009-07-31 00:00:00;87,62833333;12,56047955
10;AT;CP011;Food;2010-01-31 00:00:00;86,835;11,54142582
11;AT;CP011;Food;2010-07-31 00:00:00;87,55166667;12,46199957
12;AT;CP011;Food;2011-01-31 00:00:00;88,35833333;13,49818026
13;AT;CP011;Food;2011-07-31 00:00:00;91,19333333;17,13979876
14;AT;CP011;Food;2012-01-31 00:00:00;91,485;17,51445087
15;AT;CP011;Food;2012-07-31 00:00:00;93,32833333;19,88225219
16;AT;CP011;Food;2013-01-31 00:00:00;95,03833333;22,07878399
17;AT;CP011;Food;2013-07-31 00:00:00;97,33;25,02247913
18;AT;CP011;Food;2014-01-31 00:00:00;98,08166667;25,98801113
19;AT;CP011;Food;2014-07-31 00:00:00;99,43;27,71997431
20;AT;CP011;Food;2015-01-31 00:00:00;99,41;27,69428388
21;AT;CP011;Food;2015-07-31 00:00:00;100,1866667;28,69192892
22;AT;CP011;Food;2016-01-31 00:00:00;99,92333333;28,35367159
23;AT;CP011;Food;2016-07-31 00:00:00;100,7483333;29,41340184
24;AT;CP011;Food;2017-01-31 00:00:00;100,8233333;29,50974095
25;AT;CP011;Food;2017-07-31 00:00:00;102,5466667;31,7233997
26;AT;CP011;Food;2018-01-31 00:00:00;103,6683333;33,16420467
27;AT;CP011;Food;2018-07-31 00:00:00;104,3716667;34,06765147
28;AT;CP011;Food;2019-01-31 00:00:00;104,8133333;34,6349818
29;AT;CP011;Food;2019-07-31 00:00:00;105,795;35,89595376
30;AT;CP011;Food;2020-01-31 00:00:00;106,0133333;36,17640762
31;AT;CP011;Food;2020-07-31 00:00:00;108,2183333;39,00877756
32;AT;CP011;Food;2021-01-31 00:00:00;108,16;38,93384714
33;AT;CP011;Food;2021-07-31 00:00:00;108,93;39,92292871
34;AT;CP011;Food;2022-01-31 00:00:00;110,0583333;41,37229715
35;AT;CP011;Food;2022-07-31 00:00:00;117,9883333;51,55855277
36;AT;CP011;Food;2023-01-31 00:00:00;125,928;61,75722543
37;AT;CP0111;Bread and cereals;2005-01-31 00:00:00;73,91;0
38;AT;CP0111;Bread and cereals;2005-07-31 00:00:00;74,14833333;0,322464258
39;AT;CP0111;Bread and cereals;2006-01-31 00:00:00;74,29;0,514138817
40;AT;CP0111;Bread and cereals;2006-07-31 00:00:00;74,88666667;1,321426961
41;AT;CP0111;Bread and cereals;2007-01-31 00:00:00;75,54333333;2,209894917
42;AT;CP0111;Bread and cereals;2007-07-31 00:00:00;77,34666667;4,649799305
43;AT;CP0111;Bread and cereals;2008-01-31 00:00:00;80,88;9,43038831
44;AT;CP0111;Bread and cereals;2008-07-31 00:00:00;85,92833333;16,2607676
45;AT;CP0111;Bread and cereals;2009-01-31 00:00:00;87,09333333;17,83700897
46;AT;CP0111;Bread and cereals;2009-07-31 00:00:00;87,385;18,23163307
47;AT;CP0111;Bread and cereals;2010-01-31 00:00:00;87,18;17,95426871
48;AT;CP0111;Bread and cereals;2010-07-31 00:00:00;86,83666667;17,48973977
49;AT;CP0111;Bread and cereals;2011-01-31 00:00:00;87,775;18,75930185
50;AT;CP0111;Bread and cereals;2011-07-31 00:00:00;89,745;21,42470572
51;AT;CP0111;Bread and cereals;2012-01-31 00:00:00;90,90333333;22,99192712
52;AT;CP0111;Bread and cereals;2012-07-31 00:00:00;93,215;26,11960492
53;AT;CP0111;Bread and cereals;2013-01-31 00:00:00;94,225;27,48613178
54;AT;CP0111;Bread and cereals;2013-07-31 00:00:00;96,19166667;30,14702566
55;AT;CP0111;Bread and cereals;2014-01-31 00:00:00;96,99333333;31,23167817
56;AT;CP0111;Bread and cereals;2014-07-31 00:00:00;98,175;32,83046949
57;AT;CP0111;Bread and cereals;2015-01-31 00:00:00;98,935;33,85874712
58;AT;CP0111;Bread and cereals;2015-07-31 00:00:00;99,94;35,218509
59;AT;CP0111;Bread and cereals;2016-01-31 00:00:00;100,2133333;35,58832815
60;AT;CP0111;Bread and cereals;2016-07-31 00:00:00;100,9216667;36,54670094
61;AT;CP0111;Bread and cereals;2017-01-31 00:00:00;101,7683333;37,69223831
62;AT;CP0111;Bread and cereals;2017-07-31 00:00:00;102,5816667;38,79267578
63;AT;CP0111;Bread and cereals;2018-01-31 00:00:00;103,365;39,85252334
64;AT;CP0111;Bread and cereals;2018-07-31 00:00:00;104,3733333;41,2167952
65;AT;CP0111;Bread and cereals;2019-01-31 00:00:00;105,2216667;42,36458756
66;AT;CP0111;Bread and cereals;2019-07-31 00:00:00;106,2033333;43,69277951
67;AT;CP0111;Bread and cereals;2020-01-31 00:00:00;107,0616667;44,85410184
68;AT;CP0111;Bread and cereals;2020-07-31 00:00:00;107,91;46,0018942
69;AT;CP0111;Bread and cereals;2021-01-31 00:00:00;108,01;46,13719388
70;AT;CP0111;Bread and cereals;2021-07-31 00:00:00;108,7333333;47,11586163
71;AT;CP0111;Bread and cereals;2022-01-31 00:00:00;110,49;49,49262617
72;AT;CP0111;Bread and cereals;2022-07-31 00:00:00;118,2266667;59,96031209
73;AT;CP0111;Bread and cereals;2023-01-31 00:00:00;125,924;70,37478014
74;AT;CP01113;Bread;2013-01-31 00:00:00;94,455;0,047664442
75;AT;CP01113;Bread;2013-07-31 00:00:00;95,51333333;1,168661512
76;AT;CP01113;Bread;2014-01-31 00:00:00;97,10833333;2,85810119
77;AT;CP01113;Bread;2014-07-31 00:00:00;98,19666667;4,010874554
78;AT;CP01113;Bread;2015-01-31 00:00:00;98,835;4,687003495
79;AT;CP01113;Bread;2015-07-31 00:00:00;99,705;5,608516047
80;AT;CP01113;Bread;2016-01-31 00:00:00;100,565;6,5194365
81;AT;CP01113;Bread;2016-07-31 00:00:00;101,815;7,843448787
82;AT;CP01113;Bread;2017-01-31 00:00:00;102,65;8,727888995
83;AT;CP01113;Bread;2017-07-31 00:00:00;103,8983333;10,05013593
84;AT;CP01113;Bread;2018-01-31 00:00:00;104,8416667;11,04932387
85;AT;CP01113;Bread;2018-07-31 00:00:00;106,4816667;12,78642799
86;AT;CP01113;Bread;2019-01-31 00:00:00;107,29;13,6426226
87;AT;CP01113;Bread;2019-07-31 00:00:00;108,3966667;14,81481481
88;AT;CP01113;Bread;2020-01-31 00:00:00;109,0933333;15,552731
89;AT;CP01113;Bread;2020-07-31 00:00:00;110,4233333;16,96148007
90;AT;CP01113;Bread;2021-01-31 00:00:00;110,4716667;17,01267521
91;AT;CP01113;Bread;2021-07-31 00:00:00;112,0116667;18,64385835
92;AT;CP01113;Bread;2022-01-31 00:00:00;114,385;21,15771634
93;AT;CP01113;Bread;2022-07-31 00:00:00;122,7266667;29,99329167
94;AT;CP01113;Bread;2023-01-31 00:00:00;129,496;37,16343608
95;AT;CP0112;Meat;2005-01-31 00:00:00;77,47;0
96;AT;CP0112;Meat;2005-07-31 00:00:00;78,08166667;0,789552945
97;AT;CP0112;Meat;2006-01-31 00:00:00;77,98666667;0,666924831
98;AT;CP0112;Meat;2006-07-31 00:00:00;77,88333333;0,533539865
99;AT;CP0112;Meat;2007-01-31 00:00:00;79,375;2,459016393
100;AT;CP0112;Meat;2007-07-31 00:00:00;80,22333333;3,554063939
101;AT;CP0112;Meat;2008-01-31 00:00:00;81,70833333;5,470934986
102;AT;CP0112;Meat;2008-07-31 00:00:00;83,855;8,24190009
103;AT;CP0112;Meat;2009-01-31 00:00:00;86,21666667;11,29039198
104;AT;CP0112;Meat;2009-07-31 00:00:00;86,00666667;11,01931931
105;AT;CP0112;Meat;2010-01-31 00:00:00;86,02833333;11,04728712
106;AT;CP0112;Meat;2010-07-31 00:00:00;86,12;11,1656125
107;AT;CP0112;Meat;2011-01-31 00:00:00;86,35333333;11,46680435
108;AT;CP0112;Meat;2011-07-31 00:00:00;87,88833333;13,44821651
109;AT;CP0112;Meat;2012-01-31 00:00:00;90,22333333;16,46228648
110;AT;CP0112;Meat;2012-07-31 00:00:00;92,495;19,39460436
111;AT;CP0112;Meat;2013-01-31 00:00:00;96,24833333;24,23949056
112;AT;CP0112;Meat;2013-07-31 00:00:00;98,22833333;26,79531862
113;AT;CP0112;Meat;2014-01-31 00:00:00;98,55166667;27,21268448
114;AT;CP0112;Meat;2014-07-31 00:00:00;99,035;27,8365819
115;AT;CP0112;Meat;2015-01-31 00:00:00;99,43166667;28,34860806
116;AT;CP0112;Meat;2015-07-31 00:00:00;99,995;29,07577127
117;AT;CP0112;Meat;2016-01-31 00:00:00;100,2;29,34038983
118;AT;CP0112;Meat;2016-07-31 00:00:00;101,2383333;30,6806936
119;AT;CP0112;Meat;2017-01-31 00:00:00;101,6533333;31,21638484
120;AT;CP0112;Meat;2017-07-31 00:00:00;102,1216667;31,82091993
121;AT;CP0112;Meat;2018-01-31 00:00:00;103,975;34,21324384
122;AT;CP0112;Meat;2018-07-31 00:00:00;103,9983333;34,24336302
123;AT;CP0112;Meat;2019-01-31 00:00:00;105,2783333;35,89561551
124;AT;CP0112;Meat;2019-07-31 00:00:00;106,0983333;36,95408976
125;AT;CP0112;Meat;2020-01-31 00:00:00;107,7833333;39,12912525
126;AT;CP0112;Meat;2020-07-31 00:00:00;111,32;43,69433329
127;AT;CP0112;Meat;2021-01-31 00:00:00;111,015;43,3006325
128;AT;CP0112;Meat;2021-07-31 00:00:00;112,2633333;44,91200895
129;AT;CP0112;Meat;2022-01-31 00:00:00;113,215;46,14044146
130;AT;CP0112;Meat;2022-07-31 00:00:00;122,805;58,51942687
131;AT;CP0112;Meat;2023-01-31 00:00:00;131,26;69,43332903
132;AT;CP01121;Beef and veal;2013-01-31 00:00:00;96,795;0,098241986
133;AT;CP01121;Beef and veal;2013-07-31 00:00:00;96,655;-0,046535677
134;AT;CP01121;Beef and veal;2014-01-31 00:00:00;97,09333333;0,406756291
135;AT;CP01121;Beef and veal;2014-07-31 00:00:00;97,46833333;0,794553602
136;AT;CP01121;Beef and veal;2015-01-31 00:00:00;98,76;2,130299897
137;AT;CP01121;Beef and veal;2015-07-31 00:00:00;99,38333333;2,774905205
138;AT;CP01121;Beef and veal;2016-01-31 00:00:00;100,645;4,079627715
139;AT;CP01121;Beef and veal;2016-07-31 00:00:00;100,3216667;3,745260255
140;AT;CP01121;Beef and veal;2017-01-31 00:00:00;100,2516667;3,672871424
141;AT;CP01121;Beef and veal;2017-07-31 00:00:00;101,32;4,777662875
142;AT;CP01121;Beef and veal;2018-01-31 00:00:00;102,365;5,858324716
143;AT;CP01121;Beef and veal;2018-07-31 00:00:00;103,0083333;6,523612547
144;AT;CP01121;Beef and veal;2019-01-31 00:00:00;104,4166667;7,980006894
145;AT;CP01121;Beef and veal;2019-07-31 00:00:00;104,815;8,391933816
146;AT;CP01121;Beef and veal;2020-01-31 00:00:00;104,43;7,993795243
147;AT;CP01121;Beef and veal;2020-07-31 00:00:00;105,3966667;8,993450534
148;AT;CP01121;Beef and veal;2021-01-31 00:00:00;104,71;8,283350569
149;AT;CP01121;Beef and veal;2021-07-31 00:00:00;105,045;8,629782834
150;AT;CP01121;Beef and veal;2022-01-31 00:00:00;105,1833333;8,772836953
151;AT;CP01121;Beef and veal;2022-07-31 00:00:00;113,63;17,50775595
152;AT;CP01121;Beef and veal;2023-01-31 00:00:00;116,614;20,59358842
153;AT;CP01122;Pork;2013-01-31 00:00:00;99,24;-0,451399338
154;AT;CP01122;Pork;2013-07-31 00:00:00;98,84333333;-0,849299495
155;AT;CP01122;Pork;2014-01-31 00:00:00;98,34833333;-1,345838767
156;AT;CP01122;Pork;2014-07-31 00:00:00;98,93;-0,762363326
157;AT;CP01122;Pork;2015-01-31 00:00:00;99,81833333;0,128732404
158;AT;CP01122;Pork;2015-07-31 00:00:00;100,23;0,541679206
159;AT;CP01122;Pork;2016-01-31 00:00:00;99,93166667;0,242418163
160;AT;CP01122;Pork;2016-07-31 00:00:00;102;2,317183268
161;AT;CP01122;Pork;2017-01-31 00:00:00;102,41;2,72845822
162;AT;CP01122;Pork;2017-07-31 00:00:00;102,2816667;2,599725817
163;AT;CP01122;Pork;2018-01-31 00:00:00;105,6;5,928377972
164;AT;CP01122;Pork;2018-07-31 00:00:00;104,7766667;5,102484368
165;AT;CP01122;Pork;2019-01-31 00:00:00;106,9266667;7,259170094
166;AT;CP01122;Pork;2019-07-31 00:00:00;106,955;7,287591534
167;AT;CP01122;Pork;2020-01-31 00:00:00;109,7;10,0411275
168;AT;CP01122;Pork;2020-07-31 00:00:00;115,54;15,89928779
169;AT;CP01122;Pork;2021-01-31 00:00:00;113,2833333;13,6356037
170;AT;CP01122;Pork;2021-07-31 00:00:00;115,1183333;15,47630989
171;AT;CP01122;Pork;2022-01-31 00:00:00;115,8916667;16,25204802
172;AT;CP01122;Pork;2022-07-31 00:00:00;123,3916667;23,77537031
173;AT;CP01122;Pork;2023-01-31 00:00:00;130,668;31,07433042
174;AT;CP01124;Poultry;2013-01-31 00:00:00;97,115;0,283973565
175;AT;CP01124;Poultry;2013-07-31 00:00:00;96,955;0,118752582
176;AT;CP01124;Poultry;2014-01-31 00:00:00;98,05;1,249483684
177;AT;CP01124;Poultry;2014-07-31 00:00:00;98,9;2,127220157
178;AT;CP01124;Poultry;2015-01-31 00:00:00;98,88833333;2,115172794
179;AT;CP01124;Poultry;2015-07-31 00:00:00;99,64833333;2,899972463
180;AT;CP01124;Poultry;2016-01-31 00:00:00;100,6583333;3,942929919
181;AT;CP01124;Poultry;2016-07-31 00:00:00;101,7183333;5,037518932
182;AT;CP01124;Poultry;2017-01-31 00:00:00;102,2383333;5,574487127
183;AT;CP01124;Poultry;2017-07-31 00:00:00;102,8683333;6,225044747
184;AT;CP01124;Poultry;2018-01-31 00:00:00;103,6416667;7,023612832
185;AT;CP01124;Poultry;2018-07-31 00:00:00;103,4366667;6,811923448
186;AT;CP01124;Poultry;2019-01-31 00:00:00;104,49;7,899628253
187;AT;CP01124;Poultry;2019-07-31 00:00:00;105,4283333;8,868580476
188;AT;CP01124;Poultry;2020-01-31 00:00:00;105,045;8,472738538
189;AT;CP01124;Poultry;2020-07-31 00:00:00;105,2433333;8,677543715
190;AT;CP01124;Poultry;2021-01-31 00:00:00;104,6816667;8,097549222
191;AT;CP01124;Poultry;2021-07-31 00:00:00;107,5183333;11,02677957
192;AT;CP01124;Poultry;2022-01-31 00:00:00;110,3283333;13,92847308
193;AT;CP01124;Poultry;2022-07-31 00:00:00;119,5883333;23,49063748
194;AT;CP01124;Poultry;2023-01-31 00:00:00;130,704;34,96902107
195;AT;CP0113;Fish and seafood;2005-01-31 00:00:00;70,92;0
196;AT;CP0113;Fish and seafood;2005-07-31 00:00:00;70,83;-0,126903553
197;AT;CP0113;Fish and seafood;2006-01-31 00:00:00;71,97666667;1,489941718
198;AT;CP0113;Fish and seafood;2006-07-31 00:00:00;70,51333333;-0,573416056
199;AT;CP0113;Fish and seafood;2007-01-31 00:00:00;74,305;4,772983644
200;AT;CP0113;Fish and seafood;2007-07-31 00:00:00;75,145;5,957416808
201;AT;CP0113;Fish and seafood;2008-01-31 00:00:00;77,535;9,327411168
202;AT;CP0113;Fish and seafood;2008-07-31 00:00:00;78,205;10,27213762
203;AT;CP0113;Fish and seafood;2009-01-31 00:00:00;80,19833333;13,08281632
204;AT;CP0113;Fish and seafood;2009-07-31 00:00:00;81,44333333;14,83831547
205;AT;CP0113;Fish and seafood;2010-01-31 00:00:00;81,32;14,6644106
206;AT;CP0113;Fish and seafood;2010-07-31 00:00:00;80,12166667;12,97471329
207;AT;CP0113;Fish and seafood;2011-01-31 00:00:00;82,09166667;15,75249107
208;AT;CP0113;Fish and seafood;2011-07-31 00:00:00;83,87;18,26001128
209;AT;CP0113;Fish and seafood;2012-01-31 00:00:00;86,86333333;22,48072946
210;AT;CP0113;Fish and seafood;2012-07-31 00:00:00;86,14833333;21,47255123
211;AT;CP0113;Fish and seafood;2013-01-31 00:00:00;88,77833333;25,18095507
212;AT;CP0113;Fish and seafood;2013-07-31 00:00:00;93,84833333;32,32985524
213;AT;CP0113;Fish and seafood;2014-01-31 00:00:00;96,63166667;36,25446513
214;AT;CP0113;Fish and seafood;2014-07-31 00:00:00;98,74;39,22729836
215;AT;CP0113;Fish and seafood;2015-01-31 00:00:00;100,2783333;41,3964091
216;AT;CP0113;Fish and seafood;2015-07-31 00:00:00;98,96;39,53750705
217;AT;CP0113;Fish and seafood;2016-01-31 00:00:00;100,8933333;42,26358338
218;AT;CP0113;Fish and seafood;2016-07-31 00:00:00;101,925;43,71827411
219;AT;CP0113;Fish and seafood;2017-01-31 00:00:00;106,1733333;49,70859184
220;AT;CP0113;Fish and seafood;2017-07-31 00:00:00;112,9866667;59,31566084
221;AT;CP0113;Fish and seafood;2018-01-31 00:00:00;114,92;62,04173717
222;AT;CP0113;Fish and seafood;2018-07-31 00:00:00;116,0033333;63,56927994
223;AT;CP0113;Fish and seafood;2019-01-31 00:00:00;117,84;66,15905245
224;AT;CP0113;Fish and seafood;2019-07-31 00:00:00;123,205;73,72391427
225;AT;CP0113;Fish and seafood;2020-01-31 00:00:00;124,4566667;75,48881369
226;AT;CP0113;Fish and seafood;2020-07-31 00:00:00;128,39;81,03496898
227;AT;CP0113;Fish and seafood;2021-01-31 00:00:00;123,8833333;74,68039105
228;AT;CP0113;Fish and seafood;2021-07-31 00:00:00;123,4483333;74,06702388
229;AT;CP0113;Fish and seafood;2022-01-31 00:00:00;123,8933333;74,69449145
230;AT;CP0113;Fish and seafood;2022-07-31 00:00:00;132,095;86,25916526
231;AT;CP0113;Fish and seafood;2023-01-31 00:00:00;142,524;100,964467
232;AT;CP0114;Milk, cheese and eggs;2005-01-31 00:00:00;76,2;0
233;AT;CP0114;Milk, cheese and eggs;2005-07-31 00:00:00;76,40333333;0,266841645
234;AT;CP0114;Milk, cheese and eggs;2006-01-31 00:00:00;76,34166667;0,185914261
235;AT;CP0114;Milk, cheese and eggs;2006-07-31 00:00:00;76,17666667;-0,030621172
236;AT;CP0114;Milk, cheese and eggs;2007-01-31 00:00:00;77,495;1,699475066
237;AT;CP0114;Milk, cheese and eggs;2007-07-31 00:00:00;79,77166667;4,687226597
238;AT;CP0114;Milk, cheese and eggs;2008-01-31 00:00:00;88,34166667;15,93394576
239;AT;CP0114;Milk, cheese and eggs;2008-07-31 00:00:00;91,53333333;20,12248469
240;AT;CP0114;Milk, cheese and eggs;2009-01-31 00:00:00;89,76;17,79527559
241;AT;CP0114;Milk, cheese and eggs;2009-07-31 00:00:00;87,82166667;15,25153106
242;AT;CP0114;Milk, cheese and eggs;2010-01-31 00:00:00;86,82666667;13,94575678
243;AT;CP0114;Milk, cheese and eggs;2010-07-31 00:00:00;85,88166667;12,7055993
244;AT;CP0114;Milk, cheese and eggs;2011-01-31 00:00:00;87,23333333;14,47944007
245;AT;CP0114;Milk, cheese and eggs;2011-07-31 00:00:00;90,135;18,28740157
246;AT;CP0114;Milk, cheese and eggs;2012-01-31 00:00:00;92,68;21,62729659
247;AT;CP0114;Milk, cheese and eggs;2012-07-31 00:00:00;93,425;22,60498688
248;AT;CP0114;Milk, cheese and eggs;2013-01-31 00:00:00;93,53;22,74278215
249;AT;CP0114;Milk, cheese and eggs;2013-07-31 00:00:00;95,47833333;25,29965004
250;AT;CP0114;Milk, cheese and eggs;2014-01-31 00:00:00;98,61333333;29,41382327
251;AT;CP0114;Milk, cheese and eggs;2014-07-31 00:00:00;101,605;33,33989501
252;AT;CP0114;Milk, cheese and eggs;2015-01-31 00:00:00;102,005;33,8648294
253;AT;CP0114;Milk, cheese and eggs;2015-07-31 00:00:00;100,575;31,98818898
254;AT;CP0114;Milk, cheese and eggs;2016-01-31 00:00:00;99,185;30,16404199
255;AT;CP0114;Milk, cheese and eggs;2016-07-31 00:00:00;98,08833333;28,72484689
256;AT;CP0114;Milk, cheese and eggs;2017-01-31 00:00:00;98,58166667;29,37226597
257;AT;CP0114;Milk, cheese and eggs;2017-07-31 00:00:00;100,6216667;32,04943132
258;AT;CP0114;Milk, cheese and eggs;2018-01-31 00:00:00;103,5333333;35,87051619
259;AT;CP0114;Milk, cheese and eggs;2018-07-31 00:00:00;104,185;36,72572178
260;AT;CP0114;Milk, cheese and eggs;2019-01-31 00:00:00;104,2666667;36,83289589
261;AT;CP0114;Milk, cheese and eggs;2019-07-31 00:00:00;105,0866667;37,90901137
262;AT;CP0114;Milk, cheese and eggs;2020-01-31 00:00:00;105,0833333;37,90463692
263;AT;CP0114;Milk, cheese and eggs;2020-07-31 00:00:00;107,4516667;41,01268591
264;AT;CP0114;Milk, cheese and eggs;2021-01-31 00:00:00;107,58;41,18110236
265;AT;CP0114;Milk, cheese and eggs;2021-07-31 00:00:00;107,23;40,72178478
266;AT;CP0114;Milk, cheese and eggs;2022-01-31 00:00:00;107,3533333;40,88363955
267;AT;CP0114;Milk, cheese and eggs;2022-07-31 00:00:00;117,6016667;54,33289589
268;AT;CP0114;Milk, cheese and eggs;2023-01-31 00:00:00;129,51;69,96062992
269;AT;CP01141;Fresh whole milk;2013-01-31 00:00:00;92,955;-0,102095648
270;AT;CP01141;Fresh whole milk;2013-07-31 00:00:00;96,16;3,342289092
271;AT;CP01141;Fresh whole milk;2014-01-31 00:00:00;99,98666667;7,454773419
272;AT;CP01141;Fresh whole milk;2014-07-31 00:00:00;103,4466667;11,17320437
273;AT;CP01141;Fresh whole milk;2015-01-31 00:00:00;103,13;10,83288555
274;AT;CP01141;Fresh whole milk;2015-07-31 00:00:00;100,8183333;8,348558123
275;AT;CP01141;Fresh whole milk;2016-01-31 00:00:00;98,65;6,018269747
276;AT;CP01141;Fresh whole milk;2016-07-31 00:00:00;97,83833333;5,145978864
277;AT;CP01141;Fresh whole milk;2017-01-31 00:00:00;98,98833333;6,381873545
278;AT;CP01141;Fresh whole milk;2017-07-31 00:00:00;102,2416667;9,878201684
279;AT;CP01141;Fresh whole milk;2018-01-31 00:00:00;105,67;13,56260075
280;AT;CP01141;Fresh whole milk;2018-07-31 00:00:00;106,035;13,95486298
281;AT;CP01141;Fresh whole milk;2019-01-31 00:00:00;106,0483333;13,96919219
282;AT;CP01141;Fresh whole milk;2019-07-31 00:00:00;106,9533333;14,94178757
283;AT;CP01141;Fresh whole milk;2020-01-31 00:00:00;106,9583333;14,94716102
284;AT;CP01141;Fresh whole milk;2020-07-31 00:00:00;111,1033333;19,40175533
285;AT;CP01141;Fresh whole milk;2021-01-31 00:00:00;110,6633333;18,92889128
286;AT;CP01141;Fresh whole milk;2021-07-31 00:00:00;110,125;18,35034927
287;AT;CP01141;Fresh whole milk;2022-01-31 00:00:00;112,9233333;21,357693
288;AT;CP01141;Fresh whole milk;2022-07-31 00:00:00;125,86;35,26061257
289;AT;CP01141;Fresh whole milk;2023-01-31 00:00:00;138,588;48,93927996
290;AT;CP01144;Yoghurt;2013-01-31 00:00:00;98,235;0,158034258
291;AT;CP01144;Yoghurt;2013-07-31 00:00:00;99,84833333;1,802949973
292;AT;CP01144;Yoghurt;2014-01-31 00:00:00;100,175;2,136011419
293;AT;CP01144;Yoghurt;2014-07-31 00:00:00;101,7;3,6908646
294;AT;CP01144;Yoghurt;2015-01-31 00:00:00;101,6616667;3,651780859
295;AT;CP01144;Yoghurt;2015-07-31 00:00:00;100,865;2,83951876
296;AT;CP01144;Yoghurt;2016-01-31 00:00:00;98,86666667;0,80206634
297;AT;CP01144;Yoghurt;2016-07-31 00:00:00;96,56666667;-1,542958129
298;AT;CP01144;Yoghurt;2017-01-31 00:00:00;94,795;-3,349306688
299;AT;CP01144;Yoghurt;2017-07-31 00:00:00;95,70833333;-2,418094073
300;AT;CP01144;Yoghurt;2018-01-31 00:00:00;96,91833333;-1,184407287
301;AT;CP01144;Yoghurt;2018-07-31 00:00:00;98,28666667;0,210712344
302;AT;CP01144;Yoghurt;2019-01-31 00:00:00;98,40833333;0,33476074
303;AT;CP01144;Yoghurt;2019-07-31 00:00:00;98,49833333;0,426522567
304;AT;CP01144;Yoghurt;2020-01-31 00:00:00;98,48166667;0,409529636
305;AT;CP01144;Yoghurt;2020-07-31 00:00:00;105,0083333;7,063961392
306;AT;CP01144;Yoghurt;2021-01-31 00:00:00;105,9416667;8,015565525
307;AT;CP01144;Yoghurt;2021-07-31 00:00:00;105,0416667;7,097947254
308;AT;CP01144;Yoghurt;2022-01-31 00:00:00;106,5483333;8,634108211
309;AT;CP01144;Yoghurt;2022-07-31 00:00:00;115,1483333;17,40246058
310;AT;CP01144;Yoghurt;2023-01-31 00:00:00;125,108;27,55709625
311;AT;CP01145;Cheese and curd;2013-01-31 00:00:00;92,685;-0,199203187
312;AT;CP01145;Cheese and curd;2013-07-31 00:00:00;92,90666667;0,039481713
313;AT;CP01145;Cheese and curd;2014-01-31 00:00:00;97,19166667;4,653458239
314;AT;CP01145;Cheese and curd;2014-07-31 00:00:00;100,82;8,560353182
315;AT;CP01145;Cheese and curd;2015-01-31 00:00:00;101,895;9,717885216
316;AT;CP01145;Cheese and curd;2015-07-31 00:00:00;100,7216667;8,454470407
317;AT;CP01145;Cheese and curd;2016-01-31 00:00:00;99,06;6,665230968
318;AT;CP01145;Cheese and curd;2016-07-31 00:00:00;97,46333333;4,945981838
319;AT;CP01145;Cheese and curd;2017-01-31 00:00:00;97,70833333;5,209791465
320;AT;CP01145;Cheese and curd;2017-07-31 00:00:00;100,435;8,145795198
321;AT;CP01145;Cheese and curd;2018-01-31 00:00:00;104,4733333;12,49416747
322;AT;CP01145;Cheese and curd;2018-07-31 00:00:00;105,515;13,61580704
323;AT;CP01145;Cheese and curd;2019-01-31 00:00:00;105,985;14,12189082
324;AT;CP01145;Cheese and curd;2019-07-31 00:00:00;106,8666667;15,07124655
325;AT;CP01145;Cheese and curd;2020-01-31 00:00:00;106,805;15,00484548
326;AT;CP01145;Cheese and curd;2020-07-31 00:00:00;106,8116667;15,01202398
327;AT;CP01145;Cheese and curd;2021-01-31 00:00:00;106,6366667;14,82358853
328;AT;CP01145;Cheese and curd;2021-07-31 00:00:00;107,2316667;15,46426905
329;AT;CP01145;Cheese and curd;2022-01-31 00:00:00;105,8183333;13,94242848
330;AT;CP01145;Cheese and curd;2022-07-31 00:00:00;115,2783333;24,12871038
331;AT;CP01145;Cheese and curd;2023-01-31 00:00:00;128,782;38,66910735
332;AT;CP01147;Eggs;2013-01-31 00:00:00;93,31;1,600609756
333;AT;CP01147;Eggs;2013-07-31 00:00:00;96,32833333;4,887122532
334;AT;CP01147;Eggs;2014-01-31 00:00:00;96,825;5,427918118
335;AT;CP01147;Eggs;2014-07-31 00:00:00;98,91833333;7,707244483
336;AT;CP01147;Eggs;2015-01-31 00:00:00;100,045;8,934015679
337;AT;CP01147;Eggs;2015-07-31 00:00:00;99,81666667;8,68539489
338;AT;CP01147;Eggs;2016-01-31 00:00:00;100,3983333;9,318742741
339;AT;CP01147;Eggs;2016-07-31 00:00:00;101,3833333;10,39126016
340;AT;CP01147;Eggs;2017-01-31 00:00:00;102,555;11,66702962
341;AT;CP01147;Eggs;2017-07-31 00:00:00;99,76833333;8,632767131
342;AT;CP01147;Eggs;2018-01-31 00:00:00;98,91833333;7,707244483
